bigram,count,codepoints,unicode_names
သဒ,287,U+101E U+1012,MYANMAR LETTER SA | MYANMAR LETTER DA
စီ,285,U+1005 U+102E,MYANMAR LETTER CA | MYANMAR VOWEL SIGN II
ဆလ,285,U+1006 U+101C,MYANMAR LETTER CHA | MYANMAR LETTER LA
ဇှ,284,U+1007 U+103E,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL HA
ှက,282,U+103E U+1000,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER KA
၉၄,281,U+1049 U+1044,MYANMAR DIGIT NINE | MYANMAR DIGIT FOUR
ဴ၊,279,U+1034 U+104A,MYANMAR VOWEL SIGN MON O | MYANMAR SIGN LITTLE SECTION
ဿီ,279,U+103F U+102E,MYANMAR LETTER GREAT SA | MYANMAR VOWEL SIGN II
အဴ,279,U+1021 U+1034,MYANMAR LETTER A | MYANMAR VOWEL SIGN MON O
ှအ,278,U+103E U+1021,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER A
ၞဴ,277,U+105E U+1034,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN MON O
းဓ,276,U+1038 U+1013,MYANMAR SIGN VISARGA | MYANMAR LETTER DHA
ရဝ,276,U+101B U+101D,MYANMAR LETTER RA | MYANMAR LETTER WA
စူ,276,U+1005 U+1030,MYANMAR LETTER CA | MYANMAR VOWEL SIGN UU
ူဆ,276,U+1030 U+1006,MYANMAR VOWEL SIGN UU | MYANMAR LETTER CHA
၃၅,275,U+1043 U+1045,MYANMAR DIGIT THREE | MYANMAR DIGIT FIVE
ံ၃,274,U+1036 U+1043,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT THREE
ဲဥ,274,U+1032 U+1025,MYANMAR VOWEL SIGN AI | MYANMAR LETTER U
မ၊,273,U+1019 U+104A,MYANMAR LETTER MA | MYANMAR SIGN LITTLE SECTION
ျမ,273,U+103B U+1019,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER MA
ီဖ,271,U+102E U+1016,MYANMAR VOWEL SIGN II | MYANMAR LETTER PHA
ီဟ,271,U+102E U+101F,MYANMAR VOWEL SIGN II | MYANMAR LETTER HA
ၠဆ,269,U+1060 U+1006,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER CHA
အဗ,269,U+1021 U+1017,MYANMAR LETTER A | MYANMAR LETTER BA
ပခ,267,U+1015 U+1001,MYANMAR LETTER PA | MYANMAR LETTER KHA
လရ,264,U+101C U+101B,MYANMAR LETTER LA | MYANMAR LETTER RA
ၞစ,264,U+105E U+1005,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER CA
ီ။,264,U+102E U+104B,MYANMAR VOWEL SIGN II | MYANMAR SIGN SECTION
အဂ,262,U+1021 U+1002,MYANMAR LETTER A | MYANMAR LETTER GA
ခွ,260,U+1001 U+103D,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MEDIAL WA
ိဌ,259,U+102D U+100C,MYANMAR VOWEL SIGN I | MYANMAR LETTER TTHA
ဝဂ,257,U+101D U+1002,MYANMAR LETTER WA | MYANMAR LETTER GA
သဍ,257,U+101E U+100D,MYANMAR LETTER SA | MYANMAR LETTER DDA
စစ,257,U+1005 U+1005,MYANMAR LETTER CA | MYANMAR LETTER CA
ညု,255,U+100A U+102F,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN U
က၊,255,U+1000 U+104A,MYANMAR LETTER KA | MYANMAR SIGN LITTLE SECTION
ဂဝ,254,U+1002 U+101D,MYANMAR LETTER GA | MYANMAR LETTER WA
ဓဘ,253,U+1013 U+1018,MYANMAR LETTER DHA | MYANMAR LETTER BHA
ြမ,252,U+103C U+1019,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MA
ွၚ,252,U+103D U+105A,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER MON NGA
ံု,252,U+1036 U+102F,MYANMAR SIGN ANUSVARA | MYANMAR VOWEL SIGN U
ဖွ,250,U+1016 U+103D,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL WA
ၟန,250,U+105F U+1014,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER NA
း၁,249,U+1038 U+1041,MYANMAR SIGN VISARGA | MYANMAR DIGIT ONE
မဍ,249,U+1019 U+100D,MYANMAR LETTER MA | MYANMAR LETTER DDA
ဍန,248,U+100D U+1014,MYANMAR LETTER DDA | MYANMAR LETTER NA
ဇ္,248,U+1007 U+1039,MYANMAR LETTER JA | MYANMAR SIGN VIRAMA
၊ဌ,248,U+104A U+100C,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER TTHA
၄သ,247,U+1044 U+101E,MYANMAR DIGIT FOUR | MYANMAR LETTER SA
ဦး,246,U+1026 U+1038,MYANMAR LETTER UU | MYANMAR SIGN VISARGA
ခၠ,246,U+1001 U+1060,MYANMAR LETTER KHA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ူဖ,246,U+1030 U+1016,MYANMAR VOWEL SIGN UU | MYANMAR LETTER PHA
ဳဆ,246,U+1033 U+1006,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER CHA
ါ၂,246,U+102B U+1042,MYANMAR VOWEL SIGN TALL AA | MYANMAR DIGIT TWO
။ဝ,246,U+104B U+101D,MYANMAR SIGN SECTION | MYANMAR LETTER WA
္အ,246,U+1039 U+1021,MYANMAR SIGN VIRAMA | MYANMAR LETTER A
ေ၊,245,U+1031 U+104A,MYANMAR VOWEL SIGN E | MYANMAR SIGN LITTLE SECTION
ါဍ,244,U+102B U+100D,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER DDA
ိဿ,243,U+102D U+103F,MYANMAR VOWEL SIGN I | MYANMAR LETTER GREAT SA
နစ,243,U+1014 U+1005,MYANMAR LETTER NA | MYANMAR LETTER CA
ဍဟ,242,U+100D U+101F,MYANMAR LETTER DDA | MYANMAR LETTER HA
ယွ,242,U+101A U+103D,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MEDIAL WA
ယဳ,241,U+101A U+1033,MYANMAR LETTER YA | MYANMAR VOWEL SIGN MON II
ု၃,240,U+102F U+1043,MYANMAR VOWEL SIGN U | MYANMAR DIGIT THREE
၂ပ,240,U+1042 U+1015,MYANMAR DIGIT TWO | MYANMAR LETTER PA
ဇံ,238,U+1007 U+1036,MYANMAR LETTER JA | MYANMAR SIGN ANUSVARA
ီဗ,238,U+102E U+1017,MYANMAR VOWEL SIGN II | MYANMAR LETTER BA
ှဴ,237,U+103E U+1034,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN MON O
ါဆ,237,U+102B U+1006,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER CHA
ဴ။,237,U+1034 U+104B,MYANMAR VOWEL SIGN MON O | MYANMAR SIGN SECTION
ာဋ,236,U+102C U+100B,MYANMAR VOWEL SIGN AA | MYANMAR LETTER TTA
ယအ,235,U+101A U+1021,MYANMAR LETTER YA | MYANMAR LETTER A
သသ,234,U+101E U+101E,MYANMAR LETTER SA | MYANMAR LETTER SA
၄၅,233,U+1044 U+1045,MYANMAR DIGIT FOUR | MYANMAR DIGIT FIVE
၁ပ,232,U+1041 U+1015,MYANMAR DIGIT ONE | MYANMAR LETTER PA
ၟယ,232,U+105F U+101A,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER YA
၇၅,231,U+1047 U+1045,MYANMAR DIGIT SEVEN | MYANMAR DIGIT FIVE
ြဇ,228,U+103C U+1007,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER JA
ဌန,227,U+100C U+1014,MYANMAR LETTER TTHA | MYANMAR LETTER NA
ခာ,227,U+1001 U+102C,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN AA
ံဌ,226,U+1036 U+100C,MYANMAR SIGN ANUSVARA | MYANMAR LETTER TTHA
စဇ,225,U+1005 U+1007,MYANMAR LETTER CA | MYANMAR LETTER JA
။ဣ,224,U+104B U+1023,MYANMAR SIGN SECTION | MYANMAR LETTER I
ေဏ,224,U+1031 U+100F,MYANMAR VOWEL SIGN E | MYANMAR LETTER NNA
ဒဗ,223,U+1012 U+1017,MYANMAR LETTER DA | MYANMAR LETTER BA
ပဂ,223,U+1015 U+1002,MYANMAR LETTER PA | MYANMAR LETTER GA
အဒ,222,U+1021 U+1012,MYANMAR LETTER A | MYANMAR LETTER DA
်ဃ,222,U+103A U+1003,MYANMAR SIGN ASAT | MYANMAR LETTER GHA
ရဆ,222,U+101B U+1006,MYANMAR LETTER RA | MYANMAR LETTER CHA
ဒလ,222,U+1012 U+101C,MYANMAR LETTER DA | MYANMAR LETTER LA
ု၇,222,U+102F U+1047,MYANMAR VOWEL SIGN U | MYANMAR DIGIT SEVEN
၂က,221,U+1042 U+1000,MYANMAR DIGIT TWO | MYANMAR LETTER KA
ေဍ,220,U+1031 U+100D,MYANMAR VOWEL SIGN E | MYANMAR LETTER DDA
၃က,219,U+1043 U+1000,MYANMAR DIGIT THREE | MYANMAR LETTER KA
၈သ,219,U+1048 U+101E,MYANMAR DIGIT EIGHT | MYANMAR LETTER SA
၈၊,219,U+1048 U+104A,MYANMAR DIGIT EIGHT | MYANMAR SIGN LITTLE SECTION
၊၁,219,U+104A U+1041,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT ONE
ဴဇ,219,U+1034 U+1007,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER JA
ဇျ,217,U+1007 U+103B,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL YA
ျရ,217,U+103B U+101B,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER RA
ျအ,217,U+103B U+1021,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER A
မဖ,217,U+1019 U+1016,MYANMAR LETTER MA | MYANMAR LETTER PHA
ခလ,217,U+1001 U+101C,MYANMAR LETTER KHA | MYANMAR LETTER LA
ိဓ,216,U+102D U+1013,MYANMAR VOWEL SIGN I | MYANMAR LETTER DHA
၉၆,216,U+1049 U+1046,MYANMAR DIGIT NINE | MYANMAR DIGIT SIX
ိ်,216,U+102D U+103A,MYANMAR VOWEL SIGN I | MYANMAR SIGN ASAT
လဆ,216,U+101C U+1006,MYANMAR LETTER LA | MYANMAR LETTER CHA
၁၊,216,U+1041 U+104A,MYANMAR DIGIT ONE | MYANMAR SIGN LITTLE SECTION
၆၂,215,U+1046 U+1042,MYANMAR DIGIT SIX | MYANMAR DIGIT TWO
ီန,215,U+102E U+1014,MYANMAR VOWEL SIGN II | MYANMAR LETTER NA
ယဵ,215,U+101A U+1035,MYANMAR LETTER YA | MYANMAR VOWEL SIGN E ABOVE
ဖတ,213,U+1016 U+1010,MYANMAR LETTER PHA | MYANMAR LETTER TA
ဒဲ,213,U+1012 U+1032,MYANMAR LETTER DA | MYANMAR VOWEL SIGN AI
ဒသ,212,U+1012 U+101E,MYANMAR LETTER DA | MYANMAR LETTER SA
၃၂,212,U+1043 U+1042,MYANMAR DIGIT THREE | MYANMAR DIGIT TWO
္ဋ,212,U+1039 U+100B,MYANMAR SIGN VIRAMA | MYANMAR LETTER TTA
၀န,211,U+1040 U+1014,MYANMAR DIGIT ZERO | MYANMAR LETTER NA
၁သ,211,U+1041 U+101E,MYANMAR DIGIT ONE | MYANMAR LETTER SA
ှမ,210,U+103E U+1019,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER MA
ၠလ,210,U+1060 U+101C,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER LA
စဗ,210,U+1005 U+1017,MYANMAR LETTER CA | MYANMAR LETTER BA
သစ,210,U+101E U+1005,MYANMAR LETTER SA | MYANMAR LETTER CA
ဳထ,209,U+1033 U+1011,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER THA
မထ,208,U+1019 U+1011,MYANMAR LETTER MA | MYANMAR LETTER THA
ဍး,208,U+100D U+1038,MYANMAR LETTER DDA | MYANMAR SIGN VISARGA
နဂ,207,U+1014 U+1002,MYANMAR LETTER NA | MYANMAR LETTER GA
ရယ,206,U+101B U+101A,MYANMAR LETTER RA | MYANMAR LETTER YA
၉၇,205,U+1049 U+1047,MYANMAR DIGIT NINE | MYANMAR DIGIT SEVEN
၃၄,205,U+1043 U+1044,MYANMAR DIGIT THREE | MYANMAR DIGIT FOUR
၅မ,205,U+1045 U+1019,MYANMAR DIGIT FIVE | MYANMAR LETTER MA
ဖြ,205,U+1016 U+103C,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL RA
ဝရ,204,U+101D U+101B,MYANMAR LETTER WA | MYANMAR LETTER RA
ာ၈,204,U+102C U+1048,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT EIGHT
ယပ,203,U+101A U+1015,MYANMAR LETTER YA | MYANMAR LETTER PA
ျန,203,U+103B U+1014,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER NA
တဥ,203,U+1010 U+1025,MYANMAR LETTER TA | MYANMAR LETTER U
ု။,202,U+102F U+104B,MYANMAR VOWEL SIGN U | MYANMAR SIGN SECTION
။၂,202,U+104B U+1042,MYANMAR SIGN SECTION | MYANMAR DIGIT TWO
ဘဴ,202,U+1018 U+1034,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN MON O
ဏမ,200,U+100F U+1019,MYANMAR LETTER NNA | MYANMAR LETTER MA
ၠဝ,200,U+1060 U+101D,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER WA
ဆပ,200,U+1006 U+1015,MYANMAR LETTER CHA | MYANMAR LETTER PA
ါ၁,199,U+102B U+1041,MYANMAR VOWEL SIGN TALL AA | MYANMAR DIGIT ONE
ံး,199,U+1036 U+1038,MYANMAR SIGN ANUSVARA | MYANMAR SIGN VISARGA
၂ဗ,199,U+1042 U+1017,MYANMAR DIGIT TWO | MYANMAR LETTER BA
၄က,198,U+1044 U+1000,MYANMAR DIGIT FOUR | MYANMAR LETTER KA
ၠည,198,U+1060 U+100A,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER NNYA
။၁,198,U+104B U+1041,MYANMAR SIGN SECTION | MYANMAR DIGIT ONE
ီထ,197,U+102E U+1011,MYANMAR VOWEL SIGN II | MYANMAR LETTER THA
၂န,197,U+1042 U+1014,MYANMAR DIGIT TWO | MYANMAR LETTER NA
။ထ,197,U+104B U+1011,MYANMAR SIGN SECTION | MYANMAR LETTER THA
လဗ,196,U+101C U+1017,MYANMAR LETTER LA | MYANMAR LETTER BA
၁က,195,U+1041 U+1000,MYANMAR DIGIT ONE | MYANMAR LETTER KA
း။,195,U+1038 U+104B,MYANMAR SIGN VISARGA | MYANMAR SIGN SECTION
၄၈,193,U+1044 U+1048,MYANMAR DIGIT FOUR | MYANMAR DIGIT EIGHT
ဲ။,193,U+1032 U+104B,MYANMAR VOWEL SIGN AI | MYANMAR SIGN SECTION
၃၇,192,U+1043 U+1047,MYANMAR DIGIT THREE | MYANMAR DIGIT SEVEN
၅ပ,192,U+1045 U+1015,MYANMAR DIGIT FIVE | MYANMAR LETTER PA
ရဇ,191,U+101B U+1007,MYANMAR LETTER RA | MYANMAR LETTER JA
ံ၄,191,U+1036 U+1044,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT FOUR
စဟ,190,U+1005 U+101F,MYANMAR LETTER CA | MYANMAR LETTER HA
ကဳ,189,U+1000 U+1033,MYANMAR LETTER KA | MYANMAR VOWEL SIGN MON II
ေည,188,U+1031 U+100A,MYANMAR VOWEL SIGN E | MYANMAR LETTER NNYA
၆၅,188,U+1046 U+1045,MYANMAR DIGIT SIX | MYANMAR DIGIT FIVE
ျံ,188,U+103B U+1036,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN ANUSVARA
ျဖ,188,U+103B U+1016,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER PHA
နလ,186,U+1014 U+101C,MYANMAR LETTER NA | MYANMAR LETTER LA
ျဟ,186,U+103B U+101F,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER HA
ရထ,185,U+101B U+1011,MYANMAR LETTER RA | MYANMAR LETTER THA
ခယ,185,U+1001 U+101A,MYANMAR LETTER KHA | MYANMAR LETTER YA
ဖဳ,185,U+1016 U+1033,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN MON II
ှန,184,U+103E U+1014,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER NA
၂မ,184,U+1042 U+1019,MYANMAR DIGIT TWO | MYANMAR LETTER MA
စခ,183,U+1005 U+1001,MYANMAR LETTER CA | MYANMAR LETTER KHA
ခဲ,183,U+1001 U+1032,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN AI
၀ရ,181,U+1040 U+101B,MYANMAR DIGIT ZERO | MYANMAR LETTER RA
ပဆ,181,U+1015 U+1006,MYANMAR LETTER PA | MYANMAR LETTER CHA
နဗ,180,U+1014 U+1017,MYANMAR LETTER NA | MYANMAR LETTER BA
၂၊,179,U+1042 U+104A,MYANMAR DIGIT TWO | MYANMAR SIGN LITTLE SECTION
၊ဣ,178,U+104A U+1023,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER I
ု၅,178,U+102F U+1045,MYANMAR VOWEL SIGN U | MYANMAR DIGIT FIVE
၅၊,178,U+1045 U+104A,MYANMAR DIGIT FIVE | MYANMAR SIGN LITTLE SECTION
ဇး,178,U+1007 U+1038,MYANMAR LETTER JA | MYANMAR SIGN VISARGA
ညအ,178,U+100A U+1021,MYANMAR LETTER NNYA | MYANMAR LETTER A
ဂဇ,177,U+1002 U+1007,MYANMAR LETTER GA | MYANMAR LETTER JA
၁မ,177,U+1041 U+1019,MYANMAR DIGIT ONE | MYANMAR LETTER MA
ွပ,176,U+103D U+1015,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER PA
ျဴ,175,U+103B U+1034,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN MON O
ဇအ,175,U+1007 U+1021,MYANMAR LETTER JA | MYANMAR LETTER A
၈ဏ,175,U+1048 U+100F,MYANMAR DIGIT EIGHT | MYANMAR LETTER NNA
ဏဘ,173,U+100F U+1018,MYANMAR LETTER NNA | MYANMAR LETTER BHA
ိထ,172,U+102D U+1011,MYANMAR VOWEL SIGN I | MYANMAR LETTER THA
ကဒ,172,U+1000 U+1012,MYANMAR LETTER KA | MYANMAR LETTER DA
၅၂,171,U+1045 U+1042,MYANMAR DIGIT FIVE | MYANMAR DIGIT TWO
၃၈,170,U+1043 U+1048,MYANMAR DIGIT THREE | MYANMAR DIGIT EIGHT
သဗ,169,U+101E U+1017,MYANMAR LETTER SA | MYANMAR LETTER BA
ညတ,169,U+100A U+1010,MYANMAR LETTER NNYA | MYANMAR LETTER TA
ဒာ,169,U+1012 U+102C,MYANMAR LETTER DA | MYANMAR VOWEL SIGN AA
းၚ,168,U+1038 U+105A,MYANMAR SIGN VISARGA | MYANMAR LETTER MON NGA
ဲ၃,168,U+1032 U+1043,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT THREE
ျဂ,168,U+103B U+1002,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER GA
ဗဝ,167,U+1017 U+101D,MYANMAR LETTER BA | MYANMAR LETTER WA
ဘ်,167,U+1018 U+103A,MYANMAR LETTER BHA | MYANMAR SIGN ASAT
ခဏ,167,U+1001 U+100F,MYANMAR LETTER KHA | MYANMAR LETTER NNA
ျ်,166,U+103B U+103A,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN ASAT
ဇဝ,166,U+1007 U+101D,MYANMAR LETTER JA | MYANMAR LETTER WA
ယသ,165,U+101A U+101E,MYANMAR LETTER YA | MYANMAR LETTER SA
၃၃,165,U+1043 U+1043,MYANMAR DIGIT THREE | MYANMAR DIGIT THREE
။၃,165,U+104B U+1043,MYANMAR SIGN SECTION | MYANMAR DIGIT THREE
သဖ,165,U+101E U+1016,MYANMAR LETTER SA | MYANMAR LETTER PHA
၈မ,163,U+1048 U+1019,MYANMAR DIGIT EIGHT | MYANMAR LETTER MA
၄၃,163,U+1044 U+1043,MYANMAR DIGIT FOUR | MYANMAR DIGIT THREE
ကဠ,163,U+1000 U+1020,MYANMAR LETTER KA | MYANMAR LETTER LLA
၄၊,163,U+1044 U+104A,MYANMAR DIGIT FOUR | MYANMAR SIGN LITTLE SECTION
ဌေ,163,U+100C U+1031,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN E
ွါ,162,U+103D U+102B,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN TALL AA
ူး,162,U+1030 U+1038,MYANMAR VOWEL SIGN UU | MYANMAR SIGN VISARGA
ံ၅,160,U+1036 U+1045,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT FIVE
ဘပ,160,U+1018 U+1015,MYANMAR LETTER BHA | MYANMAR LETTER PA
၁ဏ,160,U+1041 U+100F,MYANMAR DIGIT ONE | MYANMAR LETTER NNA
၁န,160,U+1041 U+1014,MYANMAR DIGIT ONE | MYANMAR LETTER NA
၈က,160,U+1048 U+1000,MYANMAR DIGIT EIGHT | MYANMAR LETTER KA
ဟရ,160,U+101F U+101B,MYANMAR LETTER HA | MYANMAR LETTER RA
ာ၅,160,U+102C U+1045,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT FIVE
၊ဓ,160,U+104A U+1013,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER DHA
ှဒ,159,U+103E U+1012,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER DA
နသ,159,U+1014 U+101E,MYANMAR LETTER NA | MYANMAR LETTER SA
၉၂,159,U+1049 U+1042,MYANMAR DIGIT NINE | MYANMAR DIGIT TWO
ိဖ,158,U+102D U+1016,MYANMAR VOWEL SIGN I | MYANMAR LETTER PHA
ါည,158,U+102B U+100A,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER NNYA
ျဉ,158,U+103B U+1009,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER NYA
၈ပ,157,U+1048 U+1015,MYANMAR DIGIT EIGHT | MYANMAR LETTER PA
သး,157,U+101E U+1038,MYANMAR LETTER SA | MYANMAR SIGN VISARGA
၄၇,157,U+1044 U+1047,MYANMAR DIGIT FOUR | MYANMAR DIGIT SEVEN
သဏ,157,U+101E U+100F,MYANMAR LETTER SA | MYANMAR LETTER NNA
ဘဒ,156,U+1018 U+1012,MYANMAR LETTER BHA | MYANMAR LETTER DA
ူၜ,155,U+1030 U+105C,MYANMAR VOWEL SIGN UU | MYANMAR LETTER MON BBA
ထရ,155,U+1011 U+101B,MYANMAR LETTER THA | MYANMAR LETTER RA
၅ဒ,154,U+1045 U+1012,MYANMAR DIGIT FIVE | MYANMAR LETTER DA
ဘေ,154,U+1018 U+1031,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN E
နဇ,154,U+1014 U+1007,MYANMAR LETTER NA | MYANMAR LETTER JA
ဂဒ,154,U+1002 U+1012,MYANMAR LETTER GA | MYANMAR LETTER DA
၄၂,153,U+1044 U+1042,MYANMAR DIGIT FOUR | MYANMAR DIGIT TWO
ု၄,153,U+102F U+1044,MYANMAR VOWEL SIGN U | MYANMAR DIGIT FOUR
၊ၚ,153,U+104A U+105A,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MON NGA
လ၊,153,U+101C U+104A,MYANMAR LETTER LA | MYANMAR SIGN LITTLE SECTION
ူ၁,153,U+1030 U+1041,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT ONE
ဟဝ,153,U+101F U+101D,MYANMAR LETTER HA | MYANMAR LETTER WA
ဠိ,152,U+1020 U+102D,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN I
ဌမ,152,U+100C U+1019,MYANMAR LETTER TTHA | MYANMAR LETTER MA
၃ပ,152,U+1043 U+1015,MYANMAR DIGIT THREE | MYANMAR LETTER PA
၃၆,152,U+1043 U+1046,MYANMAR DIGIT THREE | MYANMAR DIGIT SIX
ရွ,151,U+101B U+103D,MYANMAR LETTER RA | MYANMAR CONSONANT SIGN MEDIAL WA
၁ဒ,151,U+1041 U+1012,MYANMAR DIGIT ONE | MYANMAR LETTER DA
ာ၄,151,U+102C U+1044,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT FOUR
ဴဓ,151,U+1034 U+1013,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER DHA
။ဖ,151,U+104B U+1016,MYANMAR SIGN SECTION | MYANMAR LETTER PHA
ုၝ,151,U+102F U+105D,MYANMAR VOWEL SIGN U | MYANMAR LETTER MON BBE
ဇဴ,150,U+1007 U+1034,MYANMAR LETTER JA | MYANMAR VOWEL SIGN MON O
ယန,150,U+101A U+1014,MYANMAR LETTER YA | MYANMAR LETTER NA
၅ဝ,149,U+1045 U+101D,MYANMAR DIGIT FIVE | MYANMAR LETTER WA
၉၊,149,U+1049 U+104A,MYANMAR DIGIT NINE | MYANMAR SIGN LITTLE SECTION
ၝာ,149,U+105D U+102C,MYANMAR LETTER MON BBE | MYANMAR VOWEL SIGN AA
။ၚ,148,U+104B U+105A,MYANMAR SIGN SECTION | MYANMAR LETTER MON NGA
ညရ,148,U+100A U+101B,MYANMAR LETTER NNYA | MYANMAR LETTER RA
အဳ,148,U+1021 U+1033,MYANMAR LETTER A | MYANMAR VOWEL SIGN MON II
ကဗ,147,U+1000 U+1017,MYANMAR LETTER KA | MYANMAR LETTER BA
သဟ,147,U+101E U+101F,MYANMAR LETTER SA | MYANMAR LETTER HA
၂ဒ,147,U+1042 U+1012,MYANMAR DIGIT TWO | MYANMAR LETTER DA
၇၄,147,U+1047 U+1044,MYANMAR DIGIT SEVEN | MYANMAR DIGIT FOUR
စဝ,145,U+1005 U+101D,MYANMAR LETTER CA | MYANMAR LETTER WA
၄ပ,145,U+1044 U+1015,MYANMAR DIGIT FOUR | MYANMAR LETTER PA
ီစ,145,U+102E U+1005,MYANMAR VOWEL SIGN II | MYANMAR LETTER CA
၈၂,144,U+1048 U+1042,MYANMAR DIGIT EIGHT | MYANMAR DIGIT TWO
ဋဲ,144,U+100B U+1032,MYANMAR LETTER TTA | MYANMAR VOWEL SIGN AI
ဓတ,144,U+1013 U+1010,MYANMAR LETTER DHA | MYANMAR LETTER TA
၃ဝ,143,U+1043 U+101D,MYANMAR DIGIT THREE | MYANMAR LETTER WA
ဲၝ,143,U+1032 U+105D,MYANMAR VOWEL SIGN AI | MYANMAR LETTER MON BBE
တစ,143,U+1010 U+1005,MYANMAR LETTER TA | MYANMAR LETTER CA
္ဗ,142,U+1039 U+1017,MYANMAR SIGN VIRAMA | MYANMAR LETTER BA
ဉာ,142,U+1009 U+102C,MYANMAR LETTER NYA | MYANMAR VOWEL SIGN AA
ယဏ,142,U+101A U+100F,MYANMAR LETTER YA | MYANMAR LETTER NNA
၄ဒ,142,U+1044 U+1012,MYANMAR DIGIT FOUR | MYANMAR LETTER DA
၃မ,141,U+1043 U+1019,MYANMAR DIGIT THREE | MYANMAR LETTER MA
၅၈,141,U+1045 U+1048,MYANMAR DIGIT FIVE | MYANMAR DIGIT EIGHT
ာဌ,141,U+102C U+100C,MYANMAR VOWEL SIGN AA | MYANMAR LETTER TTHA
ၚဂ,140,U+105A U+1002,MYANMAR LETTER MON NGA | MYANMAR LETTER GA
ဓက,140,U+1013 U+1000,MYANMAR LETTER DHA | MYANMAR LETTER KA
ဴၜ,140,U+1034 U+105C,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MON BBA
