bigram,count,codepoints,unicode_names
ကဠ,1,U+1000 U+1020,MYANMAR LETTER KA | MYANMAR LETTER LLA
ဠု,1,U+1020 U+102F,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN U
ခယ,1,U+1001 U+101A,MYANMAR LETTER KHA | MYANMAR LETTER YA
ဏထ,1,U+100F U+1011,MYANMAR LETTER NNA | MYANMAR LETTER THA
ဏရ,1,U+100F U+101B,MYANMAR LETTER NNA | MYANMAR LETTER RA
ူဥ,1,U+1030 U+1025,MYANMAR VOWEL SIGN UU | MYANMAR LETTER U
ဆး,1,U+1006 U+1038,MYANMAR LETTER CHA | MYANMAR SIGN VISARGA
ဒီ,1,U+1012 U+102E,MYANMAR LETTER DA | MYANMAR VOWEL SIGN II
ဂာ,1,U+1002 U+102C,MYANMAR LETTER GA | MYANMAR VOWEL SIGN AA
၃ဖ,1,U+1043 U+1016,MYANMAR DIGIT THREE | MYANMAR LETTER PHA
ဨပ,1,U+1028 U+1015,MYANMAR LETTER MON E | MYANMAR LETTER PA
နထ,1,U+1014 U+1011,MYANMAR LETTER NA | MYANMAR LETTER THA
န၄,1,U+1014 U+1044,MYANMAR LETTER NA | MYANMAR DIGIT FOUR
န၇,1,U+1014 U+1047,MYANMAR LETTER NA | MYANMAR DIGIT SEVEN
န၆,1,U+1014 U+1046,MYANMAR LETTER NA | MYANMAR DIGIT SIX
န၃,1,U+1014 U+1043,MYANMAR LETTER NA | MYANMAR DIGIT THREE
၀ရ,1,U+1040 U+101B,MYANMAR DIGIT ZERO | MYANMAR LETTER RA
နဍ,1,U+1014 U+100D,MYANMAR LETTER NA | MYANMAR LETTER DDA
ၚ၁,1,U+105A U+1041,MYANMAR LETTER MON NGA | MYANMAR DIGIT ONE
ၚ၂,1,U+105A U+1042,MYANMAR LETTER MON NGA | MYANMAR DIGIT TWO
၅ဨ,1,U+1045 U+1028,MYANMAR DIGIT FIVE | MYANMAR LETTER MON E
ိ၄,1,U+102D U+1044,MYANMAR VOWEL SIGN I | MYANMAR DIGIT FOUR
၀ဨ,1,U+1040 U+1028,MYANMAR DIGIT ZERO | MYANMAR LETTER MON E
ဘလ,1,U+1018 U+101C,MYANMAR LETTER BHA | MYANMAR LETTER LA
ံဌ,1,U+1036 U+100C,MYANMAR SIGN ANUSVARA | MYANMAR LETTER TTHA
ံ၄,1,U+1036 U+1044,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT FOUR
ဖလ,1,U+1016 U+101C,MYANMAR LETTER PHA | MYANMAR LETTER LA
၀ဏ,1,U+1040 U+100F,MYANMAR DIGIT ZERO | MYANMAR LETTER NNA
ီယ,1,U+102E U+101A,MYANMAR VOWEL SIGN II | MYANMAR LETTER YA
ဏဏ,1,U+100F U+100F,MYANMAR LETTER NNA | MYANMAR LETTER NNA
စဓ,1,U+1005 U+1013,MYANMAR LETTER CA | MYANMAR LETTER DHA
ဖတ,1,U+1016 U+1010,MYANMAR LETTER PHA | MYANMAR LETTER TA
ရွ,1,U+101B U+103D,MYANMAR LETTER RA | MYANMAR CONSONANT SIGN MEDIAL WA
ိၜ,1,U+102D U+105C,MYANMAR VOWEL SIGN I | MYANMAR LETTER MON BBA
ၚီ,1,U+105A U+102E,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN II
သၝ,1,U+101E U+105D,MYANMAR LETTER SA | MYANMAR LETTER MON BBE
ၜဲ,1,U+105C U+1032,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN AI
ၚဴ,1,U+105A U+1034,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN MON O
ၠၜ,1,U+1060 U+105C,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER MON BBA
ၜဵ,1,U+105C U+1035,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN E ABOVE
ဳု,1,U+1033 U+102F,MYANMAR VOWEL SIGN MON II | MYANMAR VOWEL SIGN U
ူဃ,1,U+1030 U+1003,MYANMAR VOWEL SIGN UU | MYANMAR LETTER GHA
ဃံ,1,U+1003 U+1036,MYANMAR LETTER GHA | MYANMAR SIGN ANUSVARA
၅ဒ,1,U+1045 U+1012,MYANMAR DIGIT FIVE | MYANMAR LETTER DA
ု့,1,U+102F U+1037,MYANMAR VOWEL SIGN U | MYANMAR SIGN DOT BELOW
ုဩ,1,U+102F U+1029,MYANMAR VOWEL SIGN U | MYANMAR LETTER O
ိီ,1,U+102D U+102E,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN II
၁ဇ,1,U+1041 U+1007,MYANMAR DIGIT ONE | MYANMAR LETTER JA
ဏတ,1,U+100F U+1010,MYANMAR LETTER NNA | MYANMAR LETTER TA
ံ၈,1,U+1036 U+1048,MYANMAR SIGN ANUSVARA | MYANMAR DIGIT EIGHT
ဘန,1,U+1018 U+1014,MYANMAR LETTER BHA | MYANMAR LETTER NA
ခၚ,1,U+1001 U+105A,MYANMAR LETTER KHA | MYANMAR LETTER MON NGA
ဇဵ,1,U+1007 U+1035,MYANMAR LETTER JA | MYANMAR VOWEL SIGN E ABOVE
ြဃ,1,U+103C U+1003,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER GHA
ဏခ,1,U+100F U+1001,MYANMAR LETTER NNA | MYANMAR LETTER KHA
အဵ,1,U+1021 U+1035,MYANMAR LETTER A | MYANMAR VOWEL SIGN E ABOVE
ယဳ,1,U+101A U+1033,MYANMAR LETTER YA | MYANMAR VOWEL SIGN MON II
ၟဴ,1,U+105F U+1034,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN MON O
ှၚ,1,U+103E U+105A,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER MON NGA
နဓ,1,U+1014 U+1013,MYANMAR LETTER NA | MYANMAR LETTER DHA
ဓဒ,1,U+1013 U+1012,MYANMAR LETTER DHA | MYANMAR LETTER DA
ၞဳ,1,U+105E U+1033,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR VOWEL SIGN MON II
ထဍ,1,U+1011 U+100D,MYANMAR LETTER THA | MYANMAR LETTER DDA
ဝဒ,1,U+101D U+1012,MYANMAR LETTER WA | MYANMAR LETTER DA
ခစ,1,U+1001 U+1005,MYANMAR LETTER KHA | MYANMAR LETTER CA
ဒဆ,1,U+1012 U+1006,MYANMAR LETTER DA | MYANMAR LETTER CHA
ဏဝ,1,U+100F U+101D,MYANMAR LETTER NNA | MYANMAR LETTER WA
ဒထ,1,U+1012 U+1011,MYANMAR LETTER DA | MYANMAR LETTER THA
ထၞ,1,U+1011 U+105E,MYANMAR LETTER THA | MYANMAR CONSONANT SIGN MON MEDIAL NA
အၞ,1,U+1021 U+105E,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MON MEDIAL NA
တခ,1,U+1010 U+1001,MYANMAR LETTER TA | MYANMAR LETTER KHA
ခဳ,1,U+1001 U+1033,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN MON II
ဍည,1,U+100D U+100A,MYANMAR LETTER DDA | MYANMAR LETTER NNYA
ညဇ,1,U+100A U+1007,MYANMAR LETTER NNYA | MYANMAR LETTER JA
ဇၜ,1,U+1007 U+105C,MYANMAR LETTER JA | MYANMAR LETTER MON BBA
ဇဆ,1,U+1007 U+1006,MYANMAR LETTER JA | MYANMAR LETTER CHA
ဆစ,1,U+1006 U+1005,MYANMAR LETTER CHA | MYANMAR LETTER CA
ၟခ,1,U+105F U+1001,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER KHA
ဂၚ,1,U+1002 U+105A,MYANMAR LETTER GA | MYANMAR LETTER MON NGA
ဂခ,1,U+1002 U+1001,MYANMAR LETTER GA | MYANMAR LETTER KHA
ယဴ,1,U+101A U+1034,MYANMAR LETTER YA | MYANMAR VOWEL SIGN MON O
ကဣ,1,U+1000 U+1023,MYANMAR LETTER KA | MYANMAR LETTER I
ဣဗ,1,U+1023 U+1017,MYANMAR LETTER I | MYANMAR LETTER BA
ပဳ,1,U+1015 U+1033,MYANMAR LETTER PA | MYANMAR VOWEL SIGN MON II
ညူ,1,U+100A U+1030,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN UU
ညဟ,1,U+100A U+101F,MYANMAR LETTER NNYA | MYANMAR LETTER HA
ဆမ,1,U+1006 U+1019,MYANMAR LETTER CHA | MYANMAR LETTER MA
ိဓ,1,U+102D U+1013,MYANMAR VOWEL SIGN I | MYANMAR LETTER DHA
၁အ,1,U+1041 U+1021,MYANMAR DIGIT ONE | MYANMAR LETTER A
ျ၁,1,U+103B U+1041,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT ONE
၁ဒ,1,U+1041 U+1012,MYANMAR DIGIT ONE | MYANMAR LETTER DA
ျ၂,1,U+103B U+1042,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT TWO
ေဘ,1,U+1031 U+1018,MYANMAR VOWEL SIGN E | MYANMAR LETTER BHA
ကၜ,1,U+1000 U+105C,MYANMAR LETTER KA | MYANMAR LETTER MON BBA
ဳ၈,1,U+1033 U+1048,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT EIGHT
ဖဴ,1,U+1016 U+1034,MYANMAR LETTER PHA | MYANMAR VOWEL SIGN MON O
ဣမ,1,U+1023 U+1019,MYANMAR LETTER I | MYANMAR LETTER MA
ဏက,1,U+100F U+1000,MYANMAR LETTER NNA | MYANMAR LETTER KA
၃လ,1,U+1043 U+101C,MYANMAR DIGIT THREE | MYANMAR LETTER LA
၃ဗ,1,U+1043 U+1017,MYANMAR DIGIT THREE | MYANMAR LETTER BA
တ။,1,U+1010 U+104B,MYANMAR LETTER TA | MYANMAR SIGN SECTION
ထလ,1,U+1011 U+101C,MYANMAR LETTER THA | MYANMAR LETTER LA
ေႝ,1,U+1031 U+109D,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN AITON AI
ႝစ,1,U+109D U+1005,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER CA
ဿဳ,1,U+103F U+1033,MYANMAR LETTER GREAT SA | MYANMAR VOWEL SIGN MON II
သႝ,1,U+101E U+109D,MYANMAR LETTER SA | MYANMAR VOWEL SIGN AITON AI
ႝန,1,U+109D U+1014,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER NA
မႝ,1,U+1019 U+109D,MYANMAR LETTER MA | MYANMAR VOWEL SIGN AITON AI
ႝလ,1,U+109D U+101C,MYANMAR VOWEL SIGN AITON AI | MYANMAR LETTER LA
လထ,1,U+101C U+1011,MYANMAR LETTER LA | MYANMAR LETTER THA
ဿ၊,1,U+103F U+104A,MYANMAR LETTER GREAT SA | MYANMAR SIGN LITTLE SECTION
ဆဏ,1,U+1006 U+100F,MYANMAR LETTER CHA | MYANMAR LETTER NNA
ဿပ,1,U+103F U+1015,MYANMAR LETTER GREAT SA | MYANMAR LETTER PA
ဿသ,1,U+103F U+101E,MYANMAR LETTER GREAT SA | MYANMAR LETTER SA
ဿဂ,1,U+103F U+1002,MYANMAR LETTER GREAT SA | MYANMAR LETTER GA
ဂ၈,1,U+1002 U+1048,MYANMAR LETTER GA | MYANMAR DIGIT EIGHT
၀ဝ,1,U+1040 U+101D,MYANMAR DIGIT ZERO | MYANMAR LETTER WA
၊၄,1,U+104A U+1044,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT FOUR
ဣတ,1,U+1023 U+1010,MYANMAR LETTER I | MYANMAR LETTER TA
ည့,1,U+100A U+1037,MYANMAR LETTER NNYA | MYANMAR SIGN DOT BELOW
့်,1,U+1037 U+103A,MYANMAR SIGN DOT BELOW | MYANMAR SIGN ASAT
ဇျ,1,U+1007 U+103B,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL YA
ဍအ,1,U+100D U+1021,MYANMAR LETTER DDA | MYANMAR LETTER A
၇ဍ,1,U+1047 U+100D,MYANMAR DIGIT SEVEN | MYANMAR LETTER DDA
းဨ,1,U+1038 U+1028,MYANMAR SIGN VISARGA | MYANMAR LETTER MON E
ယတ,1,U+101A U+1010,MYANMAR LETTER YA | MYANMAR LETTER TA
စဖ,1,U+1005 U+1016,MYANMAR LETTER CA | MYANMAR LETTER PHA
ဌ၊,1,U+100C U+104A,MYANMAR LETTER TTHA | MYANMAR SIGN LITTLE SECTION
ဇည,1,U+1007 U+100A,MYANMAR LETTER JA | MYANMAR LETTER NNYA
၊၇,1,U+104A U+1047,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT SEVEN
ဲၝ,1,U+1032 U+105D,MYANMAR VOWEL SIGN AI | MYANMAR LETTER MON BBE
ါၝ,1,U+102B U+105D,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON BBE
ိၝ,1,U+102D U+105D,MYANMAR VOWEL SIGN I | MYANMAR LETTER MON BBE
ိဥ,1,U+102D U+1025,MYANMAR VOWEL SIGN I | MYANMAR LETTER U
ဥဠ,1,U+1025 U+1020,MYANMAR LETTER U | MYANMAR LETTER LLA
ၚ။,1,U+105A U+104B,MYANMAR LETTER MON NGA | MYANMAR SIGN SECTION
၄ၝ,1,U+1044 U+105D,MYANMAR DIGIT FOUR | MYANMAR LETTER MON BBE
၂ၝ,1,U+1042 U+105D,MYANMAR DIGIT TWO | MYANMAR LETTER MON BBE
ၠဇ,1,U+1060 U+1007,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER JA
ေ့,1,U+1031 U+1037,MYANMAR VOWEL SIGN E | MYANMAR SIGN DOT BELOW
ွၚ,1,U+103D U+105A,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER MON NGA
ဳဓ,1,U+1033 U+1013,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER DHA
ီဇ,1,U+102E U+1007,MYANMAR VOWEL SIGN II | MYANMAR LETTER JA
ဥဒ,1,U+1025 U+1012,MYANMAR LETTER U | MYANMAR LETTER DA
ီဝ,1,U+102E U+101D,MYANMAR VOWEL SIGN II | MYANMAR LETTER WA
ညသ,1,U+100A U+101E,MYANMAR LETTER NNYA | MYANMAR LETTER SA
ှဝ,1,U+103E U+101D,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER WA
၊၉,1,U+104A U+1049,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT NINE
၁ဥ,1,U+1041 U+1025,MYANMAR DIGIT ONE | MYANMAR LETTER U
ဇပ,1,U+1007 U+1015,MYANMAR LETTER JA | MYANMAR LETTER PA
ဟး,1,U+101F U+1038,MYANMAR LETTER HA | MYANMAR SIGN VISARGA
မဋ,1,U+1019 U+100B,MYANMAR LETTER MA | MYANMAR LETTER TTA
ဋန,1,U+100B U+1014,MYANMAR LETTER TTA | MYANMAR LETTER NA
်ၐ,1,U+103A U+1050,MYANMAR SIGN ASAT | MYANMAR LETTER SHA
ၐြ,1,U+1050 U+103C,MYANMAR LETTER SHA | MYANMAR CONSONANT SIGN MEDIAL RA
ၟရ,1,U+105F U+101B,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER RA
ညဒ,1,U+100A U+1012,MYANMAR LETTER NNYA | MYANMAR LETTER DA
ၑ်,1,U+1051 U+103A,MYANMAR LETTER SSA | MYANMAR SIGN ASAT
ဌ။,1,U+100C U+104B,MYANMAR LETTER TTHA | MYANMAR SIGN SECTION
ဌရ,1,U+100C U+101B,MYANMAR LETTER TTHA | MYANMAR LETTER RA
၆ရ,1,U+1046 U+101B,MYANMAR DIGIT SIX | MYANMAR LETTER RA
၃ရ,1,U+1043 U+101B,MYANMAR DIGIT THREE | MYANMAR LETTER RA
၁ရ,1,U+1041 U+101B,MYANMAR DIGIT ONE | MYANMAR LETTER RA
၄ရ,1,U+1044 U+101B,MYANMAR DIGIT FOUR | MYANMAR LETTER RA
ဂ။,1,U+1002 U+104B,MYANMAR LETTER GA | MYANMAR SIGN SECTION
၅ရ,1,U+1045 U+101B,MYANMAR DIGIT FIVE | MYANMAR LETTER RA
၆ထ,1,U+1046 U+1011,MYANMAR DIGIT SIX | MYANMAR LETTER THA
ံဣ,1,U+1036 U+1023,MYANMAR SIGN ANUSVARA | MYANMAR LETTER I
ဣရ,1,U+1023 U+101B,MYANMAR LETTER I | MYANMAR LETTER RA
ၜု,1,U+105C U+102F,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN U
၆ပ,1,U+1046 U+1015,MYANMAR DIGIT SIX | MYANMAR LETTER PA
ဒဘ,1,U+1012 U+1018,MYANMAR LETTER DA | MYANMAR LETTER BHA
ဓဂ,1,U+1013 U+1002,MYANMAR LETTER DHA | MYANMAR LETTER GA
ာဉ,1,U+102C U+1009,MYANMAR VOWEL SIGN AA | MYANMAR LETTER NYA
၃ယ,1,U+1043 U+101A,MYANMAR DIGIT THREE | MYANMAR LETTER YA
ဥရ,1,U+1025 U+101B,MYANMAR LETTER U | MYANMAR LETTER RA
ဟဝ,1,U+101F U+101D,MYANMAR LETTER HA | MYANMAR LETTER WA
ဳ၉,1,U+1033 U+1049,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT NINE
နီ,1,U+1014 U+102E,MYANMAR LETTER NA | MYANMAR VOWEL SIGN II
ီဨ,1,U+102E U+1028,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON E
၀ဘ,1,U+1040 U+1018,MYANMAR DIGIT ZERO | MYANMAR LETTER BHA
ဘဳ,1,U+1018 U+1033,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN MON II
၈ပ,1,U+1048 U+1015,MYANMAR DIGIT EIGHT | MYANMAR LETTER PA
ဴခ,1,U+1034 U+1001,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER KHA
ဏဘ,1,U+100F U+1018,MYANMAR LETTER NNA | MYANMAR LETTER BHA
ြဗ,1,U+103C U+1017,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER BA
နြ,1,U+1014 U+103C,MYANMAR LETTER NA | MYANMAR CONSONANT SIGN MEDIAL RA
ူဠ,1,U+1030 U+1020,MYANMAR VOWEL SIGN UU | MYANMAR LETTER LLA
ရဨ,1,U+101B U+1028,MYANMAR LETTER RA | MYANMAR LETTER MON E
ဝည,1,U+101D U+100A,MYANMAR LETTER WA | MYANMAR LETTER NNYA
ဓအ,1,U+1013 U+1021,MYANMAR LETTER DHA | MYANMAR LETTER A
၀၇,1,U+1040 U+1047,MYANMAR DIGIT ZERO | MYANMAR DIGIT SEVEN
ဇ။,1,U+1007 U+104B,MYANMAR LETTER JA | MYANMAR SIGN SECTION
၉ဆ,1,U+1049 U+1006,MYANMAR DIGIT NINE | MYANMAR LETTER CHA
ိဉ,1,U+102D U+1009,MYANMAR VOWEL SIGN I | MYANMAR LETTER NYA
၃ဆ,1,U+1043 U+1006,MYANMAR DIGIT THREE | MYANMAR LETTER CHA
ပဆ,1,U+1015 U+1006,MYANMAR LETTER PA | MYANMAR LETTER CHA
၉။,1,U+1049 U+104B,MYANMAR DIGIT NINE | MYANMAR SIGN SECTION
၆ဂ,1,U+1046 U+1002,MYANMAR DIGIT SIX | MYANMAR LETTER GA
၁ဆ,1,U+1041 U+1006,MYANMAR DIGIT ONE | MYANMAR LETTER CHA
၁ခ,1,U+1041 U+1001,MYANMAR DIGIT ONE | MYANMAR LETTER KHA
၄ဆ,1,U+1044 U+1006,MYANMAR DIGIT FOUR | MYANMAR LETTER CHA
၃ဂ,1,U+1043 U+1002,MYANMAR DIGIT THREE | MYANMAR LETTER GA
ေဋ,1,U+1031 U+100B,MYANMAR VOWEL SIGN E | MYANMAR LETTER TTA
ထဗ,1,U+1011 U+1017,MYANMAR LETTER THA | MYANMAR LETTER BA
၄၄,1,U+1044 U+1044,MYANMAR DIGIT FOUR | MYANMAR DIGIT FOUR
ယပ,1,U+101A U+1015,MYANMAR LETTER YA | MYANMAR LETTER PA
။ဘ,1,U+104B U+1018,MYANMAR SIGN SECTION | MYANMAR LETTER BHA
ာဃ,1,U+102C U+1003,MYANMAR VOWEL SIGN AA | MYANMAR LETTER GHA
ဃ်,1,U+1003 U+103A,MYANMAR LETTER GHA | MYANMAR SIGN ASAT
ဥူ,1,U+1025 U+1030,MYANMAR LETTER U | MYANMAR VOWEL SIGN UU
ဴဍ,1,U+1034 U+100D,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER DDA
၆ဟ,1,U+1046 U+101F,MYANMAR DIGIT SIX | MYANMAR LETTER HA
ယဂ,1,U+101A U+1002,MYANMAR LETTER YA | MYANMAR LETTER GA
ြဍ,1,U+103C U+100D,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER DDA
ဟ္,1,U+101F U+1039,MYANMAR LETTER HA | MYANMAR SIGN VIRAMA
းၚ,1,U+1038 U+105A,MYANMAR SIGN VISARGA | MYANMAR LETTER MON NGA
၉လ,1,U+1049 U+101C,MYANMAR DIGIT NINE | MYANMAR LETTER LA
ဓန,1,U+1013 U+1014,MYANMAR LETTER DHA | MYANMAR LETTER NA
၀လ,1,U+1040 U+101C,MYANMAR DIGIT ZERO | MYANMAR LETTER LA
၀ဌ,1,U+1040 U+100C,MYANMAR DIGIT ZERO | MYANMAR LETTER TTHA
၅၄,1,U+1045 U+1044,MYANMAR DIGIT FIVE | MYANMAR DIGIT FOUR
ံး,1,U+1036 U+1038,MYANMAR SIGN ANUSVARA | MYANMAR SIGN VISARGA
၆၅,1,U+1046 U+1045,MYANMAR DIGIT SIX | MYANMAR DIGIT FIVE
ဳ၆,1,U+1033 U+1046,MYANMAR VOWEL SIGN MON II | MYANMAR DIGIT SIX
ဘွ,1,U+1018 U+103D,MYANMAR LETTER BHA | MYANMAR CONSONANT SIGN MEDIAL WA
ဲ့,1,U+1032 U+1037,MYANMAR VOWEL SIGN AI | MYANMAR SIGN DOT BELOW
့၇,1,U+1037 U+1047,MYANMAR SIGN DOT BELOW | MYANMAR DIGIT SEVEN
သဲ,1,U+101E U+1032,MYANMAR LETTER SA | MYANMAR VOWEL SIGN AI
၇၇,1,U+1047 U+1047,MYANMAR DIGIT SEVEN | MYANMAR DIGIT SEVEN
၉ပ,1,U+1049 U+1015,MYANMAR DIGIT NINE | MYANMAR LETTER PA
ဗဝ,1,U+1017 U+101D,MYANMAR LETTER BA | MYANMAR LETTER WA
၈၆,1,U+1048 U+1046,MYANMAR DIGIT EIGHT | MYANMAR DIGIT SIX
၉ည,1,U+1049 U+100A,MYANMAR DIGIT NINE | MYANMAR LETTER NNYA
ၞယ,1,U+105E U+101A,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER YA
ၞဨ,1,U+105E U+1028,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER MON E
၆ဖ,1,U+1046 U+1016,MYANMAR DIGIT SIX | MYANMAR LETTER PHA
ဖၠ,1,U+1016 U+1060,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MON MEDIAL LA
၇ဝ,1,U+1047 U+101D,MYANMAR DIGIT SEVEN | MYANMAR LETTER WA
၉၈,1,U+1049 U+1048,MYANMAR DIGIT NINE | MYANMAR DIGIT EIGHT
